id,sales
3003809,0.08453705
3003810,282.72394
3003811,0.0053161527
3003812,0.01157627
3003813,8.102302
3003814,36.55551
3003815,2.341751
3003816,139.22386
3003817,240.91362
3003818,2.6977665
3003819,8.504526
3003820,129.43579
3003821,45.57839
3003822,876.0739
3003823,0.039391547
3003824,5.878322
3003825,4.7486086
3003826,0.04211849
3003827,5.0758443
3003828,1751.8209
3003829,0.005849955
3003830,412.51013
3003831,12.087851
3003832,866.21295
3003833,572.5788
3003834,173.1548
3003835,98.94166
3003836,118.19795
3003837,3143.2432
3003838,26.029165
3003839,0.6038753
3003840,23.320757
3003841,26.244581
3003842,0.05417197
3003843,202.5146
3003844,11.112643
3003845,13.160845
3003846,7.3407536
3003847,39.58226
3003848,10.309485
3003849,167.5386
3003850,217.89763
3003851,9.86742
3003852,6.9233356
3003853,147.34834
3003854,52.18638
3003855,1760.592
3003856,0.27595246
3003857,5.6277723
3003858,3.4139805
3003859,0.014038799
3003860,3.4843278
3003861,2011.4883
3003862,0.006055616
3003863,489.49988
3003864,10.624268
3003865,714.9814
3003866,719.2988
3003867,134.81232
3003868,109.65086
3003869,98.343376
3003870,2728.2349
3003871,26.451704
3003872,0.88077164
3003873,19.298697
3003874,17.03855
3003875,0.14321972
3003876,178.63338
3003877,11.231113
3003878,28.658607
3003879,5.9280763
3003880,60.709946
3003881,8.042807
3003882,208.0629
3003883,168.84444
3003884,6.8399577
3003885,8.222448
3003886,216.62686
3003887,58.690186
3003888,2192.3635
3003889,0.15732507
3003890,14.029871
3003891,5.412466
3003892,0.017864447
3003893,2.949228
3003894,3642.0474
3003895,0.0
3003896,453.60358
3003897,11.05792
3003898,1077.9213
3003899,554.38794
3003900,252.0706
3003901,129.37161
3003902,47.224533
3003903,3923.0684
3003904,8.823155
3003905,0.19523077
3003906,13.577133
3003907,16.945768
3003908,0.06631808
3003909,199.4043
3003910,0.0022792525
3003911,5.952852
3003912,0.2553542
3003913,63.674583
3003914,3.1282449
3003915,282.8373
3003916,213.99545
3003917,2.490268
3003918,1.3844662
3003919,211.2928
3003920,113.33447
3003921,863.7865
3003922,2.9768724
3003923,0.26466936
3003924,12.258863
3003925,0.012283891
3003926,10.674517
3003927,7244.7905
3003928,0.007908277
3003929,1238.3934
3003930,27.11563
3003931,1871.8566
3003932,2019.3958
3003933,398.39508
3003934,400.65866
3003935,346.37793
3003936,8137.034
3003937,71.80534
3003938,4.346717
3003939,91.444855
3003940,92.41101
3003941,0.0040876735
3003942,452.5011
3003943,19.118008
3003944,21.694147
3003945,20.81917
3003946,259.22318
3003947,28.2544
3003948,663.6946
3003949,409.89365
3003950,28.39062
3003951,30.036072
3003952,841.3909
3003953,299.9059
3003954,7404.6035
3003955,357.55908
3003956,74.97384
3003957,11.325715
3003958,0.008117304
3003959,9.056234
3003960,6534.6343
3003961,0.0040435065
3003962,1058.0312
3003963,28.981903
3003964,2082.3335
3003965,1771.5848
3003966,451.2111
3003967,274.45792
3003968,256.0054
3003969,8673.839
3003970,69.34128
3003971,1.6575887
3003972,55.55103
3003973,73.998184
3003974,0.7481351
3003975,483.50113
3003976,17.231268
3003977,27.489239
3003978,8.575973
3003979,186.6052
3003980,25.782873
3003981,818.48444
3003982,559.781
3003983,20.158712
3003984,21.665348
3003985,860.5218
3003986,227.50032
3003987,4921.3066
3003988,376.8376
3003989,62.480515
3003990,9.554149
3003991,0.036871158
3003992,12.797467
3003993,3949.0806
3003994,0.006040864
3003995,705.4882
3003996,17.754303
3003997,1734.1133
3003998,1173.1091
3003999,613.7918
3004000,109.65097
3004001,183.95328
3004002,7102.659
3004003,35.545208
3004004,2.4101284
3004005,26.957417
3004006,21.829464
3004007,0.54640627
3004008,489.41943
3004009,21.120314
3004010,17.534527
3004011,6.6469216
3004012,99.75011
3004013,9.000546
3004014,817.8321
3004015,593.6153
3004016,17.620857
3004017,24.565971
3004018,564.11676
3004019,130.38449
3004020,2342.1235
3004021,310.19043
3004022,33.701874
3004023,12.618387
3004024,0.010474923
3004025,15.251474
3004026,6061.416
3004027,0.0049132006
3004028,985.26276
3004029,26.219675
3004030,1948.9344
3004031,1677.7874
3004032,490.7209
3004033,268.3103
3004034,225.56174
3004035,8270.221
3004036,51.84208
3004037,1.4915445
3004038,46.99047
3004039,52.53614
3004040,0.031831905
3004041,497.07306
3004042,18.732765
3004043,22.909552
3004044,9.280436
3004045,162.82109
3004046,22.166094
3004047,673.5023
3004048,589.3054
3004049,19.547028
3004050,22.715347
3004051,731.2499
3004052,218.16208
3004053,4527.7856
3004054,386.4213
3004055,60.453712
3004056,8.784837
3004057,0.028269663
3004058,13.1562805
3004059,3204.8818
3004060,0.004233475
3004061,517.51996
3004062,15.504948
3004063,1573.0411
3004064,936.9723
3004065,482.26947
3004066,84.46837
3004067,136.23932
3004068,6406.952
3004069,32.68421
3004070,0.35244328
3004071,26.519627
3004072,21.710829
3004073,0.050174303
3004074,463.06125
3004075,17.080923
3004076,10.819265
3004077,1.7025807
3004078,81.91122
3004079,5.6526175
3004080,687.657
3004081,540.93445
3004082,12.868517
3004083,20.694252
3004084,465.5649
3004085,90.1138
3004086,1584.7391
3004087,344.18448
3004088,14.565128
3004089,9.125266
3004090,0.07825291
3004091,8.604017
3004092,6407.38
3004093,0.006507618
3004094,1099.5673
3004095,27.102957
3004096,1627.2557
3004097,1904.6237
3004098,322.20935
3004099,373.23532
3004100,291.7582
3004101,7320.308
3004102,57.36989
3004103,2.0068657
3004104,39.36594
3004105,35.172348
3004106,0.3708254
3004107,414.8553
3004108,12.23865
3004109,29.910019
3004110,11.9274
3004111,220.76453
3004112,22.65742
3004113,644.0384
3004114,368.6532
3004115,16.489166
3004116,25.379969
3004117,718.9067
3004118,224.72539
3004119,6481.807
3004120,246.61052
3004121,67.10303
3004122,4.9923716
3004123,0.17205858
3004124,5.6432185
3004125,1450.5994
3004126,0.008508677
3004127,293.93112
3004128,22.761147
3004129,641.6045
3004130,421.25464
3004131,177.86719
3004132,66.27799
3004133,79.57103
3004134,2377.7244
3004135,18.439167
3004136,0.7293464
3004137,29.134605
3004138,21.531319
3004139,0.25775403
3004140,165.42899
3004141,8.582639
3004142,5.9569507
3004143,9.326283
3004144,58.2054
3004145,6.87554
3004146,184.0978
3004147,179.46996
3004148,3.067646
3004149,5.5720315
3004150,169.69075
3004151,52.251343
3004152,1065.4236
3004153,0.35346517
3004154,7.0339613
3004155,7.9478664
3004156,0.012167932
3004157,10.128922
3004158,3132.1501
3004159,0.007405507
3004160,455.66583
3004161,27.690681
3004162,1252.0431
3004163,882.0084
3004164,312.42303
3004165,76.7279
3004166,123.56031
3004167,5403.5913
3004168,53.956436
3004169,1.2307713
3004170,44.82537
3004171,28.567015
3004172,0.03616401
3004173,334.48798
3004174,9.839681
3004175,5.6673775
3004176,4.301233
3004177,108.10652
3004178,10.193852
3004179,504.12592
3004180,373.8379
3004181,9.354643
3004182,17.047136
3004183,267.96536
3004184,76.86504
3004185,1887.6152
3004186,259.7772
3004187,16.13017
3004188,4.6724524
3004189,0.016777467
3004190,3.6972804
3004191,3343.8628
3004192,0.023244098
3004193,741.725
3004194,14.543989
3004195,1080.8896
3004196,1232.0283
3004197,174.73242
3004198,254.65283
3004199,205.1751
3004200,3775.6594
3004201,31.995132
3004202,1.6000731
3004203,30.792372
3004204,34.38398
3004205,0.5224236
3004206,249.61769
3004207,2.382942
3004208,37.58403
3004209,6.561805
3004210,138.37393
3004211,12.5664425
3004212,497.18707
3004213,219.57806
3004214,16.979916
3004215,7.456375
3004216,532.9214
3004217,111.81249
3004218,3987.6812
3004219,1.4137709
3004220,36.08662
3004221,8.910913
3004222,0.011554563
3004223,4.307476
3004224,2881.5942
3004225,0.0024167846
3004226,543.94867
3004227,10.754793
3004228,1077.1251
3004229,820.6701
3004230,238.99738
3004231,86.58431
3004232,209.73958
3004233,4290.1304
3004234,34.892384
3004235,2.3330152
3004236,39.28059
3004237,33.578274
3004238,0.03415924
3004239,232.41655
3004240,7.9187145
3004241,44.757454
3004242,10.517023
3004243,219.92944
3004244,11.268898
3004245,309.99316
3004246,240.71875
3004247,10.7644825
3004248,17.868647
3004249,280.04547
3004250,113.29871
3004251,3539.7314
3004252,4.1430497
3004253,5.6654906
3004254,6.698523
3004255,0.09250187
3004256,2.8781097
3004257,1747.1633
3004258,0.009450828
3004259,363.78397
3004260,7.5676756
3004261,699.58264
3004262,428.2184
3004263,154.38681
3004264,72.92027
3004265,85.74251
3004266,2604.3171
3004267,13.192823
3004268,1.0362287
3004269,26.253416
3004270,23.57843
3004271,0.092438355
3004272,151.66573
3004273,4.827525
3004274,11.889649
3004275,5.9631243
3004276,75.23498
3004277,3.8432508
3004278,214.889
3004279,156.28114
3004280,4.6294427
3004281,4.9243197
3004282,127.93375
3004283,55.996548
3004284,1645.8208
3004285,0.1890813
3004286,3.8797455
3004287,5.134555
3004288,0.029010553
3004289,0.2818605
3004290,1839.474
3004291,0.0
3004292,167.28885
3004293,4.2341523
3004294,757.4487
3004295,194.7683
3004296,177.88255
3004297,41.56905
3004298,26.338917
3004299,2596.6387
3004300,6.962756
3004301,1.0656483
3004302,17.501951
3004303,11.117
3004304,0.04086818
3004305,149.63205
3004306,0.008870975
3004307,0.0
3004308,3.424745
3004309,14.016457
3004310,1.4386809
3004311,51.75892
3004312,123.44869
3004313,0.26343298
3004314,1.4036303
3004315,41.2909
3004316,68.14001
3004317,477.1515
3004318,0.04889945
3004319,1.8404584
3004320,4.009442
3004321,0.015717316
3004322,5.235467
3004323,2648.3374
3004324,0.0012125566
3004325,485.03992
3004326,11.479117
3004327,976.1999
3004328,788.75696
3004329,249.81567
3004330,117.29482
3004331,116.88624
3004332,4013.4058
3004333,28.71822
3004334,1.4160066
3004335,23.760384
3004336,34.330894
3004337,0.054627046
3004338,239.27173
3004339,17.836596
3004340,10.844417
3004341,8.927631
3004342,62.294327
3004343,8.805661
3004344,375.3118
3004345,246.36859
3004346,7.0017414
3004347,13.12647
3004348,388.74707
3004349,79.77899
3004350,1895.2692
3004351,0.05338244
3004352,32.3092
3004353,4.1234117
3004354,0.017508743
3004355,3.9466915
3004356,3632.031
3004357,0.005164922
3004358,707.72394
3004359,18.555775
3004360,992.9839
3004361,1242.8967
3004362,148.6865
3004363,226.58366
3004364,203.21957
3004365,3688.7854
3004366,43.594147
3004367,1.5104272
3004368,26.78698
3004369,26.437883
3004370,0.70366895
3004371,209.24695
3004372,10.618092
3004373,34.25841
3004374,6.5940366
3004375,135.88168
3004376,16.559809
3004377,399.9797
3004378,202.31711
3004379,7.8770285
3004380,12.934483
3004381,489.4718
3004382,133.78203
3004383,4505.7476
3004384,0.4962776
3004385,35.67668
3004386,3.4949594
3004387,0.05079744
3004388,7.1503983
3004389,3643.6772
3004390,0.09822092
3004391,750.1504
3004392,20.390207
3004393,1080.1821
3004394,1166.3822
3004395,221.11142
3004396,233.92575
3004397,157.3387
3004398,4325.0156
3004399,38.03881
3004400,2.7662313
3004401,33.26
3004402,35.247604
3004403,0.019815197
3004404,291.45377
3004405,23.53341
3004406,27.205
3004407,19.195698
3004408,128.45616
3004409,18.74787
3004410,407.75653
3004411,261.09985
3004412,14.282868
3004413,21.96444
3004414,450.09506
3004415,140.27931
3004416,3826.5347
3004417,1.5013263
3004418,34.581463
3004419,10.122277
3004420,0.21083799
3004421,5.1779494
3004422,3081.9487
3004423,0.0077614626
3004424,439.4354
3004425,14.076416
3004426,1351.0011
3004427,760.7927
3004428,486.73193
3004429,114.26923
3004430,88.168564
3004431,5834.976
3004432,13.270382
3004433,0.6028373
3004434,39.940483
3004435,31.896053
3004436,0.0660079
3004437,373.95874
3004438,7.639596
3004439,4.043505
3004440,6.238636
3004441,41.471092
3004442,2.560788
3004443,549.1963
3004444,351.9291
3004445,5.501248
3004446,8.148233
3004447,310.65018
3004448,104.24029
3004449,1197.8453
3004450,138.12308
3004451,19.315329
3004452,4.119396
3004453,0.023399513
3004454,3.087336
3004455,2226.252
3004456,0.0074918563
3004457,385.43127
3004458,14.426651
3004459,657.59106
3004460,728.95667
3004461,153.89441
3004462,134.53659
3004463,125.40872
3004464,2630.05
3004465,22.218374
3004466,1.1703475
3004467,19.733484
3004468,21.158756
3004469,0.051589224
3004470,169.39328
3004471,12.23004
3004472,13.922016
3004473,6.761046
3004474,125.72158
3004475,9.556869
3004476,618.5641
3004477,133.50044
3004478,5.5810175
3004479,9.159565
3004480,428.12592
3004481,81.16509
3004482,2381.0842
3004483,0.21977185
3004484,33.380077
3004485,1.4389203
3004486,0.4974055
3004487,1.0191147
3004488,1207.013
3004489,0.0
3004490,76.01042
3004491,3.0249534
3004492,591.4327
3004493,206.10506
3004494,254.90236
3004495,26.774553
3004496,26.487843
3004497,2173.4731
3004498,2.453905
3004499,0.18466347
3004500,6.931656
3004501,4.7538013
3004502,0.042839896
3004503,134.75677
3004504,3.5775685
3004505,0.05813149
3004506,1.3498931
3004507,12.161495
3004508,0.90321267
3004509,127.456436
3004510,121.2266
3004511,0.6935551
3004512,2.8590143
3004513,121.186745
3004514,22.847134
3004515,220.20477
3004516,7.703617
3004517,0.29361585
3004518,5.424573
3004519,0.23320545
3004520,4.3201337
3004521,5454.469
3004522,0.0032414764
3004523,538.2073
3004524,15.076136
3004525,1777.5707
3004526,523.4455
3004527,542.5193
3004528,92.95632
3004529,75.942955
3004530,6987.053
3004531,24.291498
3004532,0.4739016
3004533,19.98005
3004534,13.672326
3004535,0.10220484
3004536,373.93228
3004537,9.479021
3004538,3.594613
3004539,8.732467
3004540,51.7516
3004541,4.2107487
3004542,580.4485
3004543,276.62524
3004544,1.3868802
3004545,10.728439
3004546,548.2715
3004547,92.52779
3004548,1155.7013
3004549,13.220852
3004550,7.832446
3004551,4.1525993
3004552,0.043581646
3004553,0.9855087
3004554,1754.4038
3004555,0.0
3004556,142.255
3004557,9.823829
3004558,626.2225
3004559,345.1659
3004560,235.28513
3004561,42.755722
3004562,39.618412
3004563,2648.2085
3004564,6.931501
3004565,0.37378109
3004566,11.659682
3004567,12.925193
3004568,0.076855905
3004569,155.12743
3004570,4.7471776
3004571,0.0
3004572,3.0580592
3004573,40.652874
3004574,1.5307868
3004575,116.72221
3004576,124.880714
3004577,0.87710977
3004578,5.17297
3004579,150.5424
3004580,41.982597
3004581,342.99026
3004582,8.567549
3004583,2.711499
3004584,3.2235627
3004585,0.03535206
3004586,2.0976098
3004587,1571.3848
3004588,0.0
3004589,91.44327
3004590,6.28644
3004591,640.2589
3004592,230.65067
3004593,174.35089
3004594,33.382004
3004595,27.161215
3004596,2511.7954
3004597,14.090578
3004598,0.14055602
3004599,8.275927
3004600,8.533801
3004601,0.056334153
3004602,122.91447
3004603,1.6662648
3004604,0.0
3004605,2.4759214
3004606,38.20495
3004607,1.0366385
3004608,113.67211
3004609,126.41826
3004610,0.50306845
3004611,3.7779012
3004612,91.38801
3004613,26.846283
3004614,204.66824
3004615,6.340323
3004616,1.3976314
3004617,2.232107
3004618,0.020498475
3004619,1.183737
3004620,1317.5262
3004621,0.0
3004622,138.99698
3004623,6.6066723
3004624,807.11475
3004625,334.70496
3004626,241.25046
3004627,22.96707
3004628,40.16996
3004629,2643.405
3004630,2.5245197
3004631,0.34961405
3004632,9.532279
3004633,16.704496
3004634,0.05915649
3004635,194.81087
3004636,0.01763866
3004637,0.014674178
3004638,2.0853438
3004639,24.960386
3004640,2.249689
3004641,162.78656
3004642,226.84317
3004643,0.78688955
3004644,3.8099966
3004645,60.373413
3004646,70.306046
3004647,375.36133
3004648,8.942417
3004649,5.068217
3004650,3.8797655
3004651,0.72001934
3004652,2.433949
3004653,1767.8427
3004654,0.0016772492
3004655,134.17451
3004656,4.208452
3004657,821.88165
3004658,348.42398
3004659,305.07968
3004660,67.39246
3004661,55.461384
3004662,2832.1362
3004663,8.494443
3004664,0.581897
3004665,10.2012205
3004666,13.129299
3004667,0.042121287
3004668,196.90903
3004669,7.4626513
3004670,0.0
3004671,4.223562
3004672,25.27981
3004673,2.571644
3004674,138.09682
3004675,173.20596
3004676,0.6709119
3004677,3.4932141
3004678,154.22359
3004679,38.840714
3004680,626.81195
3004681,0.6789131
3004682,4.0408883
3004683,3.2340088
3004684,0.036225893
3004685,0.7773179
3004686,1158.1517
3004687,0.0033225059
3004688,97.56718
3004689,5.5345855
3004690,573.0007
3004691,194.13399
3004692,141.5632
3004693,49.960144
3004694,27.833006
3004695,1796.0492
3004696,2.2338686
3004697,0.18371667
3004698,10.614724
3004699,7.106778
3004700,0.04530115
3004701,126.62537
3004702,0.013677424
3004703,0.0066243107
3004704,2.1632512
3004705,25.459473
3004706,1.1919632
3004707,44.252655
3004708,90.30538
3004709,0.9333179
3004710,1.8578734
3004711,63.599655
3004712,27.260262
3004713,472.62354
3004714,0.0
3004715,0.8742298
3004716,6.361051
3004717,0.33664167
3004718,1.633568
3004719,3212.5742
3004720,0.0036761214
3004721,278.91907
3004722,6.4091315
3004723,1044.9906
3004724,629.8952
3004725,506.49625
3004726,143.2869
3004727,92.362564
3004728,3997.2441
3004729,15.367464
3004730,0.7271085
3004731,19.987339
3004732,19.879227
3004733,0.028466605
3004734,244.24467
3004735,0.026269093
3004736,0.035950955
3004737,3.2170153
3004738,44.482777
3004739,4.329673
3004740,229.43967
3004741,196.69756
3004742,2.2548106
3004743,6.534336
3004744,345.2712
3004745,64.55931
3004746,1138.768
3004747,14.292279
3004748,12.939227
3004749,2.3580852
3004750,0.11184607
3004751,2.4760711
3004752,1894.1266
3004753,0.009241344
3004754,467.18915
3004755,7.148424
3004756,552.64545
3004757,429.1195
3004758,204.67589
3004759,121.19852
3004760,46.45935
3004761,2474.188
3004762,8.2749405
3004763,0.18202427
3004764,18.063547
3004765,11.120385
3004766,0.03479378
3004767,140.69545
3004768,4.857078
3004769,1.8765671
3004770,3.905964
3004771,78.04596
3004772,2.732989
3004773,88.725296
3004774,118.38521
3004775,2.8238995
3004776,5.430494
3004777,213.46283
3004778,49.74584
3004779,1208.7389
3004780,32.991173
3004781,10.564919
3004782,5.8472214
3004783,0.2572843
3004784,2.7720337
3004785,2544.0623
3004786,0.0019283384
3004787,124.50121
3004788,8.341791
3004789,897.48816
3004790,277.84796
3004791,264.2749
3004792,47.382133
3004793,48.659573
3004794,3203.3994
3004795,14.993836
3004796,0.7382194
3004797,13.156443
3004798,9.264727
3004799,0.057729688
3004800,153.60692
3004801,5.177459
3004802,0.0
3004803,3.4547505
3004804,37.969475
3004805,2.9217746
3004806,115.65157
3004807,160.53465
3004808,1.9224315
3004809,4.8859906
3004810,91.1542
3004811,28.361485
3004812,412.367
3004813,8.176838
3004814,3.198081
3004815,5.1344614
3004816,0.016040962
3004817,6.966562
3004818,3373.883
3004819,0.0052485634
3004820,655.9726
3004821,11.206326
3004822,906.4707
3004823,906.8715
3004824,266.43225
3004825,149.40927
3004826,136.65602
3004827,4238.718
3004828,33.70152
3004829,0.89528227
3004830,15.775665
3004831,17.528841
3004832,0.07134508
3004833,256.09094
3004834,19.395832
3004835,16.282366
3004836,2.6346054
3004837,112.25359
3004838,12.649293
3004839,780.5653
3004840,229.76427
3004841,8.656343
3004842,9.274961
3004843,642.45935
3004844,111.45148
3004845,2490.6602
3004846,0.12611082
3004847,42.749264
3004848,5.992526
3004849,0.21581943
3004850,3.430883
3004851,2927.2732
3004852,0.0051468886
3004853,334.22955
3004854,8.621732
3004855,935.34125
3004856,553.6723
3004857,593.3188
3004858,60.56346
3004859,62.14992
3004860,4220.127
3004861,11.284513
3004862,0.3849526
3004863,13.020256
3004864,10.986712
3004865,0.022586653
3004866,240.4805
3004867,0.9233091
3004868,5.385085
3004869,2.7501194
3004870,47.22583
3004871,2.157151
3004872,243.1153
3004873,212.17694
3004874,2.8592815
3004875,5.593294
3004876,405.57355
3004877,61.162395
3004878,741.52313
3004879,22.860622
3004880,10.111392
3004881,7.1914053
3004882,0.26395804
3004883,2.870004
3004884,2682.3445
3004885,0.0013749507
3004886,399.42062
3004887,7.2046223
3004888,939.6095
3004889,473.13965
3004890,299.14267
3004891,163.14903
3004892,67.964836
3004893,3490.254
3004894,13.223962
3004895,0.74787176
3004896,29.611916
3004897,18.466799
3004898,0.040818363
3004899,218.80489
3004900,1.5465603
3004901,3.7257576
3004902,6.368031
3004903,71.155045
3004904,2.535658
3004905,96.563126
3004906,189.56972
3004907,1.490895
3004908,4.2626233
3004909,163.43279
3004910,111.20551
3004911,1022.8994
3004912,0.0
3004913,4.8369794
3004914,3.0947375
3004915,0.11250547
3004916,1.5327058
3004917,1411.6538
3004918,0.0
3004919,112.68201
3004920,10.693917
3004921,492.25342
3004922,291.05853
3004923,161.0758
3004924,38.43877
3004925,47.869583
3004926,2113.717
3004927,7.2717047
3004928,1.0709887
3004929,21.931694
3004930,17.392202
3004931,0.13175377
3004932,144.18091
3004933,0.0060050064
3004934,0.016735043
3004935,5.187525
3004936,31.426067
3004937,4.0855055
3004938,87.40608
3004939,113.574715
3004940,0.92954373
3004941,4.954234
3004942,186.32808
3004943,33.767445
3004944,423.67892
3004945,2.6998148
3004946,1.2033195
3004947,2.1897438
3004948,0.017010698
3004949,1.3416283
3004950,1476.2245
3004951,0.218464
3004952,267.58267
3004953,10.654274
3004954,514.1476
3004955,485.98782
3004956,144.84201
3004957,47.379078
3004958,77.296745
3004959,1908.0306
3004960,26.707237
3004961,0.27615723
3004962,10.334776
3004963,11.026417
3004964,0.083715156
3004965,117.77832
3004966,9.055158
3004967,3.3182197
3004968,3.2688632
3004969,62.912537
3004970,5.9932227
3004971,538.8376
3004972,117.43649
3004973,2.0435395
3004974,4.3405204
3004975,361.2149
3004976,37.820564
3004977,1295.3413
3004978,0.11806979
3004979,10.188793
3004980,2.6855562
3004981,0.05529018
3004982,4.8309526
3004983,3788.2107
3004984,0.2115183
3004985,844.4759
3004986,20.163202
3004987,1182.8461
3004988,1375.6804
3004989,349.977
3004990,254.30759
3004991,180.43842
3004992,4497.718
3004993,33.158276
3004994,1.0180795
3004995,21.961784
3004996,37.497948
3004997,0.06491266
3004998,287.93497
3004999,5.9989944
3005000,45.25563
3005001,8.464087
3005002,120.0844
3005003,15.668554
3005004,716.7856
3005005,262.0444
3005006,15.39822
3005007,13.124897
3005008,805.9026
3005009,127.89453
3005010,3594.6497
3005011,0.18143257
3005012,32.41496
3005013,1.707659
3005014,0.016355501
3005015,2.6212213
3005016,2965.4775
3005017,0.0
3005018,367.11548
3005019,7.1901226
3005020,524.1542
3005021,694.2533
3005022,164.79279
3005023,123.00726
3005024,94.9773
3005025,2287.221
3005026,15.953627
3005027,0.63975275
3005028,18.73916
3005029,15.826626
3005030,0.065175734
3005031,111.12764
3005032,0.0064539863
3005033,27.077976
3005034,4.6648
3005035,176.78406
3005036,13.48752
3005037,327.5867
3005038,130.06236
3005039,6.2433605
3005040,8.212111
3005041,283.4747
3005042,50.624763
3005043,2015.3113
3005044,0.94534576
3005045,0.13398978
3005046,3.2798061
3005047,0.026310079
3005048,0.5888649
3005049,994.51886
3005050,0.0026619039
3005051,224.08952
3005052,6.101348
3005053,353.59573
3005054,262.29086
3005055,68.3555
3005056,32.780087
3005057,36.32084
3005058,1494.1978
3005059,3.5022283
3005060,0.4488516
3005061,10.724692
3005062,5.917452
3005063,0.1735121
3005064,65.28585
3005065,0.3170157
3005066,7.595702
3005067,0.5804273
3005068,14.174034
3005069,0.17863832
3005070,313.85446
3005071,93.66646
3005072,0.80082965
3005073,0.93725276
3005074,166.15878
3005075,16.0964
3005076,526.917
3005077,0.36364195
3005078,2.3089526
3005079,5.5183973
3005080,0.040132146
3005081,1.8130748
3005082,2945.1782
3005083,0.006490701
3005084,580.91394
3005085,16.390137
3005086,830.9228
3005087,902.4735
3005088,307.92014
3005089,202.84753
3005090,152.36383
3005091,3605.01
3005092,19.570864
3005093,1.8960865
3005094,19.274374
3005095,19.202497
3005096,0.17830227
3005097,193.42514
3005098,4.75843
3005099,40.805542
3005100,10.746738
3005101,183.51689
3005102,6.458413
3005103,421.14432
3005104,186.76431
3005105,8.390152
3005106,8.596243
3005107,528.71484
3005108,76.15244
3005109,2610.9373
3005110,0.98867357
3005111,20.914154
3005112,5.2356195
3005113,0.08229276
3005114,1.7800877
3005115,2875.8542
3005116,0.0012132727
3005117,517.8855
3005118,13.5689125
3005119,975.55426
3005120,620.4358
3005121,408.6385
3005122,203.81075
3005123,70.573524
3005124,3787.6433
3005125,11.778357
3005126,0.327662
3005127,29.231388
3005128,13.054702
3005129,0.51448905
3005130,206.30228
3005131,0.0
3005132,6.53333
3005133,3.8389072
3005134,60.263824
3005135,0.58822095
3005136,192.27156
3005137,265.0989
3005138,3.6858468
3005139,2.8635492
3005140,243.92914
3005141,73.69831
3005142,1124.4691
3005143,0.84989786
3005144,1.9377112
3005145,5.2152486
3005146,0.21316038
3005147,2.1636147
3005148,2626.1335
3005149,0.0020183402
3005150,549.4193
3005151,12.720577
3005152,808.6676
3005153,575.2341
3005154,334.32388
3005155,162.56148
3005156,72.429985
3005157,3399.211
3005158,12.307263
3005159,0.46776536
3005160,22.810614
3005161,14.518791
3005162,0.1647199
3005163,198.73593
3005164,0.0
3005165,4.277514
3005166,4.369243
3005167,109.647385
3005168,1.7446604
3005169,111.38629
3005170,205.74571
3005171,4.9198627
3005172,3.9200091
3005173,258.5869
3005174,57.00807
3005175,900.3787
3005176,1.1001563
3005177,5.105155
3005178,8.667602
3005179,0.18571648
3005180,14.259486
3005181,8534.234
3005182,0.012240269
3005183,1302.0195
3005184,48.43127
3005185,2065.177
3005186,2391.5867
3005187,489.04727
3005188,539.40784
3005189,346.74884
3005190,8107.047
3005191,84.866776
3005192,2.772259
3005193,56.474537
3005194,46.513714
3005195,0.022445377
3005196,505.4355
3005197,36.521923
3005198,61.05945
3005199,25.45746
3005200,295.02332
3005201,37.358475
3005202,1416.0309
3005203,465.90097
3005204,21.441563
3005205,27.468231
3005206,1514.9249
3005207,325.3295
3005208,7805.9937
3005209,1.3283195
3005210,128.27135
3005211,3.5626445
3005212,0.10480198
3005213,0.89849854
3005214,1311.4154
3005215,0.0
3005216,110.87759
3005217,4.4067836
3005218,442.21677
3005219,234.45105
3005220,123.27708
3005221,104.13576
3005222,41.12478
3005223,1875.7131
3005224,5.0867596
3005225,0.19131617
3005226,13.144992
3005227,7.3913593
3005228,0.05593907
3005229,91.31244
3005230,0.82014
3005231,0.0
3005232,1.6049304
3005233,56.11326
3005234,0.93941045
3005235,44.043797
3005236,76.69936
3005237,2.207848
3005238,2.347082
3005239,93.198425
3005240,16.408447
3005241,409.93008
3005242,0.021202238
3005243,3.2651625
3005244,6.7275047
3005245,0.08719699
3005246,1.2765446
3005247,2693.2734
3005248,0.007115766
3005249,438.86368
3005250,12.464186
3005251,1137.8932
3005252,592.6119
3005253,273.02393
3005254,192.18495
3005255,81.42675
3005256,3883.9556
3005257,9.900556
3005258,0.4439324
3005259,17.36351
3005260,13.558593
3005261,0.20797126
3005262,217.81038
3005263,0.60595334
3005264,7.7998915
3005265,8.03047
3005266,19.20982
3005267,1.2222021
3005268,295.72232
3005269,191.0871
3005270,3.007504
3005271,4.093343
3005272,168.84427
3005273,52.839607
3005274,1091.6683
3005275,1.1120257
3005276,3.524303
3005277,1.4094632
3005278,0.037049904
3005279,0.5282779
3005280,989.96454
3005281,0.0
3005282,87.84453
3005283,3.965949
3005284,434.52383
3005285,156.47911
3005286,126.5891
3005287,129.8815
3005288,21.755804
3005289,1657.5012
3005290,1.8139691
3005291,0.18798395
3005292,5.8712006
3005293,3.4007812
3005294,0.04429672
3005295,74.207504
3005296,0.021804892
3005297,0.0
3005298,0.97974193
3005299,43.586697
3005300,0.2537014
3005301,47.13802
3005302,70.24568
3005303,0.53607106
3005304,0.8881912
3005305,55.437645
3005306,9.906605
